site,month,total
webmasters.stackexchange.com,2012-07-01,1908.0
webmasters.stackexchange.com,2012-08-01,1696.0
webmasters.stackexchange.com,2012-09-01,1572.0
webmasters.stackexchange.com,2012-10-01,1730.0
webmasters.stackexchange.com,2012-11-01,1572.0
webmasters.stackexchange.com,2012-12-01,1544.0
webmasters.stackexchange.com,2013-01-01,2250.0
webmasters.stackexchange.com,2013-02-01,1978.0
webmasters.stackexchange.com,2013-03-01,2198.0
webmasters.stackexchange.com,2013-04-01,1712.0
webmasters.stackexchange.com,2013-05-01,1716.0
webmasters.stackexchange.com,2013-06-01,1672.0
webmasters.stackexchange.com,2013-07-01,1606.0
webmasters.stackexchange.com,2013-08-01,1548.0
webmasters.stackexchange.com,2013-09-01,1524.0
webmasters.stackexchange.com,2013-10-01,1428.0
webmasters.stackexchange.com,2013-11-01,1454.0
webmasters.stackexchange.com,2013-12-01,1330.0
webmasters.stackexchange.com,2014-01-01,1530.0
webmasters.stackexchange.com,2014-02-01,1720.0
webmasters.stackexchange.com,2014-03-01,1736.0
webmasters.stackexchange.com,2014-04-01,1696.0
webmasters.stackexchange.com,2014-05-01,1754.0
webmasters.stackexchange.com,2014-06-01,1760.0
webmasters.stackexchange.com,2014-07-01,1696.0
webmasters.stackexchange.com,2014-08-01,1366.0
webmasters.stackexchange.com,2014-09-01,1306.0
webmasters.stackexchange.com,2014-10-01,1422.0
webmasters.stackexchange.com,2014-11-01,1412.0
webmasters.stackexchange.com,2014-12-01,1426.0
webmasters.stackexchange.com,2015-01-01,1626.0
webmasters.stackexchange.com,2015-02-01,1262.0
webmasters.stackexchange.com,2015-03-01,1484.0
webmasters.stackexchange.com,2015-04-01,1390.0
webmasters.stackexchange.com,2015-05-01,1484.0
webmasters.stackexchange.com,2015-06-01,1312.0
webmasters.stackexchange.com,2015-07-01,1232.0
webmasters.stackexchange.com,2015-08-01,1300.0
webmasters.stackexchange.com,2015-09-01,1332.0
webmasters.stackexchange.com,2015-10-01,1480.0
webmasters.stackexchange.com,2015-11-01,1430.0
webmasters.stackexchange.com,2015-12-01,1228.0
webmasters.stackexchange.com,2016-01-01,1282.0
webmasters.stackexchange.com,2016-02-01,1880.0
webmasters.stackexchange.com,2016-03-01,1830.0
webmasters.stackexchange.com,2016-04-01,1512.0
webmasters.stackexchange.com,2016-05-01,1266.0
webmasters.stackexchange.com,2016-06-01,1546.0
webmasters.stackexchange.com,2016-07-01,1632.0
webmasters.stackexchange.com,2016-08-01,1284.0
webmasters.stackexchange.com,2016-09-01,1246.0
webmasters.stackexchange.com,2016-10-01,1512.0
webmasters.stackexchange.com,2016-11-01,1434.0
webmasters.stackexchange.com,2016-12-01,1192.0
webmasters.stackexchange.com,2017-01-01,1420.0
webmasters.stackexchange.com,2017-02-01,1334.0
webmasters.stackexchange.com,2017-03-01,1288.0
webmasters.stackexchange.com,2017-04-01,1172.0
webmasters.stackexchange.com,2017-05-01,1294.0
webmasters.stackexchange.com,2017-06-01,1150.0
webmasters.stackexchange.com,2017-07-01,1140.0
webmasters.stackexchange.com,2017-08-01,1114.0
